0.00018562 5360
0.00130244 5896
0.00319044 6968
0.00507844 8040
0.00696644 9112
0.00885444 10184
0.0107424 11256
0.0296224 11792
0.0501888 12328
0.0690688 12864
0.0896352 13400
0.110202 13936
0.129082 14472
0.149648 15008
0.170214 15544
0.189094 16080
0.209661 16616
0.230227 17152
0.250794 17688
0.269674 18224
0.29024 18760
0.310806 19296
0.329686 19832
0.350253 20368
0.370819 20904
0.389699 21440
0.410266 21976
0.430832 22512
0.451398 23048
0.470278 23584
0.490845 24120
0.511411 24656
0.530291 25192
0.550858 25728
0.571424 26264
0.590304 26800
0.61087 27336
0.631437 27872
0.652003 28408
0.670883 28944
0.69145 29480
0.712016 30016
0.730896 30552
0.751462 31088
0.772029 31624
0.790909 32160
0.811475 32696
0.832042 33232
0.850922 33768
0.871488 34304
0.892054 34840
0.912621 35376
0.931501 35912
0.952067 36448
0.972634 36984
0.991514 37520
1.01208 38056
1.03265 38592
1.05321 39128
1.07209 39664
1.09266 40200
1.11491 40736
1.13548 41272
1.15604 41808
1.1783 42344
1.19886 42880
1.22112 43416
1.24168 43952
1.26394 44488
1.2845 45024
1.30676 45560
1.32732 46096
1.34957 46632
1.37014 47168
1.39239 47704
1.41296 48240
1.43521 48776
1.45578 49312
1.47803 49848
1.4986 50384
1.52085 50920
1.54142 51456
1.56367 51992
1.56746 51456
1.5684 51110
1.56935 50937
1.57029 50763
1.57124 50590
1.57218 50417
1.57312 50244
1.57575 50070
1.5767 49897
1.57764 49724
1.57859 49551
1.57953 49377
1.58047 49204
1.58142 49031
1.58236 48858
1.58331 48684
1.58425 48511
1.58519 48338
1.58614 48165
1.58708 47991
1.58803 47818
1.58897 47645
1.5916 47472
1.59254 47298
1.59349 47125
1.59443 46952
1.59538 46779
1.59632 46605
1.59726 46432
1.59821 46259
1.59915 46086
1.6001 45912
1.60104 45739
1.60367 45566
1.60461 45393
1.60556 45219
1.6065 45046
1.60745 44873
1.60839 44700
1.60933 44526
1.61028 44353
1.61122 44180
1.61217 44007
1.61311 43833
1.61405 43660
1.615 43487
1.61594 43314
1.61857 43140
1.61952 42967
1.62046 42794
1.6214 42621
1.62235 42447
1.62329 42274
1.62424 42101
1.62518 41928
1.62612 41754
1.62707 41581
1.62801 41408
1.62896 41235
1.6299 41061
1.63253 40888
1.63348 40715
1.63442 40542
1.63536 40368
1.63631 40195
1.63725 40022
1.6382 39849
1.63914 39675
1.64008 39502
1.64103 39329
1.64197 39156
1.64292 38982
1.64386 38809
1.6448 38636
1.64575 38463
1.64838 38289
1.64932 38116
1.65027 37943
1.65121 37770
1.65215 37596
1.6531 37423
1.65404 37250
1.65499 37077
1.65593 36903
1.65687 35912
1.66988 36448
1.71796 36984
1.78849 37520
1.863 38056
1.91884 38592
1.97278 39128
2.01917 39664
2.08445 40200
2.13839 40736
2.20347 41272
2.26119 41808
2.33004 42344
2.38776 42880
2.46773 43416
2.51979 43952
2.60733 43416
2.60827 43072
2.60922 42900
2.61016 42727
2.6111 42555
2.61205 42383
2.61299 42210
2.61394 42038
2.61488 41866
2.61751 41694
2.61845 41521
2.6194 41349
2.62034 41177
2.62129 41004
2.62223 40832
2.62317 40660
2.62412 40488
2.62506 40315
2.62601 40143
2.62864 39971
2.62958 39798
2.63052 39626
2.63147 39454
2.63241 39282
2.63336 39109
2.6343 38937
2.63524 38765
2.63619 38592
2.63713 38420
2.63808 38248
2.63902 38076
2.63996 37903
2.64091 37731
2.64185 37559
2.6428 37386
2.64543 37214
2.64637 37042
2.64732 36870
2.64826 36697
2.6492 36525
2.65015 36353
2.65109 36180
2.65204 36008
2.65298 35836
2.65392 35664
2.65655 35491
2.6575 35319
2.65844 35147
2.65939 34974
2.66033 34802
2.66127 34630
2.66222 34458
2.66316 34285
2.66411 34113
2.66505 33941
2.66599 33768
2.66694 33596
2.66788 33424
2.66883 33252
2.66977 33079
2.67071 32907
2.67334 32735
2.67429 32562
2.67523 32390
2.67618 32218
2.67712 32046
2.67806 31873
2.67901 31701
2.67995 31529
2.68258 30552
2.6939 31088
2.78291 31624
2.87758 32160
2.97812 32696
3.0879 33232
3.20524 33768
3.33538 34304
3.43216 33768
3.4331 33411
3.43404 33232
3.43499 33054
3.43593 32875
3.43688 32696
3.43782 32518
3.43876 32339
3.43971 32160
3.44065 31982
3.4416 31803
3.44423 31624
3.44517 31446
3.44612 31267
3.44706 31088
3.448 30910
3.44895 30731
3.44989 30552
3.45084 30374
3.45178 30195
3.45272 30016
3.45367 29838
3.45461 29659
3.45724 29480
3.45819 29302
3.45913 29123
3.46007 28944
3.46102 28766
3.46196 28587
3.46291 28408
3.46385 28230
3.46479 28051
3.46574 27872
3.46668 27694
3.46763 27515
3.46857 27336
3.46951 27158
3.47214 26979
3.47309 26800
3.47403 26622
3.47498 26443
3.47592 26264
3.47686 26086
3.47781 25907
3.47875 25728
3.4797 25550
3.48064 25371
3.48327 25192
3.48421 25014
3.48516 24835
3.4861 24656
3.48705 24478
3.48799 23584
3.50005 24120
3.58172 23584
3.58267 23220
3.58361 23037
3.58455 22855
3.5855 22672
3.58644 22490
3.58907 22307
3.59002 22125
3.59096 21942
3.5919 21760
3.59285 21577
3.59379 21395
3.59474 21212
3.59568 21030
3.59831 20847
3.59925 20665
3.6002 20483
3.60114 20300
3.60209 20118
