1.56601 1
2.60514 2
3.42923 3
3.57953 4
4.3573 5
7.5583 6
10.2042 7
10.7244 8
12.3671 9
14.0228 10
14.5921 11
15.3798 12
15.4443 13
16.5531 14
16.6356 15
19.4481 16
20.1107 17
21.8684 18
23.6799 19
25.1336 20
26.6649 21
26.7131 22
26.8457 23
26.9924 24
27.2678 25
27.4836 26
29.1047 27
29.2571 28
29.5945 29
31.7135 30
33.8048 31
36.183 32
36.993 33
38.0834 34
38.9514 35
41.5156 36
43.9352 37
45.0215 38
50.9509 39
51.0417 40
52.2442 41
52.3647 42
52.8559 43
53.2213 44
53.4453 45
54.2952 46
54.8893 47
57.6523 48
57.7194 49
63.9092 50
66.6109 51
68.2251 52
68.3205 53
68.4253 54
72.0833 55
72.7828 56
76.5814 57
76.6947 58
79.7684 59
79.9723 60
82.0708 61
82.2624 62
82.6447 63
82.9072 64
83.1781 65
88.0019 66
89.6879 67
89.8059 68
91.8686 69
94.5146 70
94.727 71
95.1754 72
97.441 73
97.592 74
97.8866 75
98.081 76
