2.2536 1
3.29273 2
4.11681 3
4.27009 4
5.06419 5
8.26965 6
10.9148 7
11.4372 8
13.0769 9
14.7311 10
15.299 11
16.0867 12
17.2615 13
17.3418 14
20.1564 15
20.7991 16
24.3697 17
25.8219 18
27.3532 19
27.4015 20
27.5333 21
27.6793 22
27.9562 23
28.1719 24
29.186 25
29.7915 26
29.9439 27
30.0369 28
30.2858 29
32.4212 30
34.5154 31
36.8913 32
37.6992 33
38.1856 34
38.7918 35
39.6598 36
42.2047 37
44.6251 38
45.7091 39
51.6207 40
51.7107 41
52.9139 42
53.033 43
53.5257 44
53.8911 45
54.1151 46
54.9658 47
55.5457 48
58.305 49
58.3721 50
64.5619 51
67.2636 52
68.8778 53
68.9732 54
69.078 55
72.736 56
73.4355 57
77.2341 58
77.3474 59
80.4211 60
80.625 61
82.7235 62
82.9151 63
83.2974 64
83.5599 65
83.8308 66
89.333 67
91.019 68
91.137 69
93.1996 70
95.8456 71
96.058 72
96.5064 73
98.772 74
98.9231 75
99.2176 76
99.4121 77
