1.56841 1
2.60771 2
3.43188 3
3.58154 4
4.36096 5
7.56279 6
10.2088 7
10.7328 8
12.3726 9
14.0269 10
14.5971 11
15.3827 12
16.5575 13
16.6402 14
19.4536 15
20.1149 16
23.6842 17
25.1381 18
26.6695 19
26.7194 20
27.0332 21
27.1784 22
27.454 23
27.6699 24
29.2912 25
29.4451 26
29.5383 27
29.7813 28
31.9077 29
33.9998 30
36.3765 31
37.1875 32
38.2795 33
39.1476 34
41.7036 35
44.1241 36
45.2105 37
51.1325 38
51.2248 39
52.4275 40
52.5475 41
53.0389 42
53.4044 43
53.6286 44
54.4786 45
55.0714 46
57.8309 47
57.898 48
64.088 49
66.7899 50
68.4043 51
68.4999 52
68.6048 53
72.263 54
72.9627 55
76.7615 56
76.8749 57
79.9488 58
80.1529 59
82.2515 60
82.4434 61
82.8258 62
83.0884 63
83.3596 64
88.1836 65
89.8697 66
89.9879 67
92.0507 68
94.6969 69
94.9095 70
95.3581 71
97.6238 72
97.775 73
98.0697 74
98.2644 75
