1.56972 1
1.94357 2
2.60885 3
3.4322 4
3.58102 5
4.36175 6
7.56647 7
10.2124 8
10.7333 9
12.3745 10
14.0287 11
14.5958 12
15.3835 13
15.4472 14
16.5583 15
16.6386 16
19.4555 17
20.113 18
23.6851 19
25.1373 20
26.6686 21
26.7169 22
26.8479 23
26.9932 24
27.2686 25
27.4844 26
28.4731 27
29.1084 28
29.2593 29
29.5967 30
31.7187 31
33.8122 32
35.3554 33
36.1523 34
36.1904 35
36.9975 36
37.4824 37
38.0908 38
38.9573 39
41.52 40
43.9404 41
45.026 42
50.9531 43
51.0432 44
52.2464 45
52.3655 46
52.8574 47
53.2228 48
53.4468 49
54.2967 50
54.8908 51
57.6531 52
57.7201 53
63.9099 54
66.6116 55
68.2259 56
68.3212 57
68.426 58
72.084 59
72.7835 60
76.5822 61
76.6954 62
79.7691 63
79.973 64
82.0715 65
82.2632 66
82.6455 67
82.9079 68
83.1788 69
88.0027 70
89.6887 71
89.8067 72
91.8693 73
94.5153 74
94.7277 75
95.1761 76
97.4417 77
97.5928 78
97.8873 79
98.0818 80
