1.56601 1
2.60588 2
3.42923 3
3.57879 4
4.3573 5
7.55979 6
10.2057 7
10.7288 8
12.3693 9
14.0235 10
14.5906 11
15.3791 12
16.5538 13
16.6334 14
19.4503 15
20.1107 16
23.6814 17
25.1336 18
26.6663 19
26.7131 20
26.8457 21
26.991 22
27.2664 23
27.4821 24
29.1047 25
29.2571 26
29.593 27
31.7135 28
33.807 29
36.183 30
36.993 31
38.0856 32
38.9536 33
41.5163 34
43.936 35
45.0222 36
50.9502 37
51.0402 38
52.2442 39
52.364 40
52.8559 41
53.2205 42
53.4453 43
54.2952 44
54.8886 45
57.6523 46
57.7194 47
63.9092 48
66.6109 49
68.2251 50
68.3205 51
68.4253 52
72.0833 53
72.7828 54
76.5814 55
76.6947 56
79.7684 57
79.9723 58
82.0708 59
82.2624 60
82.6447 61
82.9072 62
83.1781 63
88.0019 64
89.6879 65
89.8059 66
91.8686 67
94.5146 68
94.727 69
95.1754 70
97.441 71
97.592 72
97.8866 73
98.081 74
