1.56601 1
2.6044 2
3.42848 3
3.57805 4
4.3573 5
7.55979 6
10.2027 7
10.7266 8
12.3656 9
14.022 10
14.5884 11
15.3761 12
16.5509 13
16.6312 14
19.4503 15
20.1093 16
23.6799 17
25.1321 18
26.6634 19
26.7117 20
26.8442 21
26.991 22
27.2678 23
27.4836 24
28.7448 25
29.1032 26
29.2571 27
29.5938 28
31.7106 29
33.8026 30
36.1844 31
36.9908 32
38.0834 33
38.9514 34
41.5141 35
43.936 36
45.0208 37
50.9502 38
51.0402 39
52.2434 40
52.3632 41
52.8559 42
53.2213 43
53.4453 44
54.2952 45
54.8886 46
57.6523 47
57.7194 48
63.9092 49
66.6109 50
68.2251 51
68.3205 52
68.4253 53
72.0833 54
72.7828 55
76.5814 56
76.6947 57
79.7684 58
79.9723 59
82.0708 60
82.2624 61
82.6447 62
82.9072 63
83.1781 64
88.0019 65
89.6879 66
89.8059 67
91.8686 68
94.5146 69
94.727 70
95.1754 71
97.441 72
97.592 73
97.8866 74
98.081 75
