1.56601 1
2.60588 2
3.42997 3
3.57953 4
4.35804 5
7.55905 6
10.2049 7
10.7288 8
12.3693 9
14.025 10
14.5929 11
15.3805 12
16.5553 13
16.6378 14
19.4503 15
20.1107 16
23.6799 17
25.1351 18
26.6663 19
26.7146 20
26.8457 21
26.9924 22
27.2678 23
27.4836 24
28.4709 25
29.1047 26
29.2586 27
29.3523 28
29.5945 29
31.7143 30
33.807 31
35.2327 32
36.1852 33
36.9901 34
38.0856 35
38.9536 36
41.5163 37
43.936 38
45.023 39
50.9494 40
51.0402 41
52.2442 42
52.364 43
52.8567 44
53.2213 45
53.446 46
54.2952 47
54.8893 48
57.6523 49
57.7194 50
63.9092 51
66.6109 52
68.2251 53
68.3205 54
68.4253 55
72.0833 56
72.7828 57
76.5814 58
76.6947 59
79.7684 60
79.9723 61
82.0708 62
82.2624 63
82.6447 64
82.9072 65
83.1781 66
88.0019 67
89.6879 68
89.8059 69
91.8686 70
94.5146 71
94.727 72
95.1754 73
97.441 74
97.592 75
97.8866 76
98.081 77
